86.89	88.35	87.47	42.61	86.86	93.08	86.65	120.00	120.00	88.09	37.92	88.37	4.81	77.80	86.94	88.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118.21	88.33	87.46	91.70	88.54	90.14	120.00	88.04	120.00	99.47	19.50	34.42	35.07	33.49	120.00	87.68	86.89	88.78	82.46	88.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.03	61.82	87.22	87.87	87.03	74.81	87.20	87.87	87.37	78.08	88.08	87.44	87.03	88.04	87.61	13.78	87.01	89.02	87.61	14.60	87.01	24.11	87.18	14.54	23.81	119.45	120.00	87.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.92	87.97	62.32	88.16	86.91	87.99	87.56	66.41	22.15	87.53	20.84	87.30	21.74	90.62	18.68	93.30	120.00	120.00	87.04	88.02	87.23	88.73	87.06	34.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.03	91.51	87.18	120.00	88.28	120.00	120.00	89.67	120.00	87.42	29.59	87.59	88.32	86.49	31.44	87.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.98	88.76	87.18	73.61	86.96	89.33	87.20	73.56	86.96	88.49	25.34	87.84	87.80	88.45	23.69	87.78	90.41	90.46	24.16	62.34	120.00	26.49	22.77	19.52	4.71	28.45	90.07	19.88	86.79	28.64	87.41	89.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.39	65.58	87.63	89.09	87.41	71.92	87.61	87.80	87.39	88.01	87.20	18.35	87.39	28.95	87.22	16.68	73.09	24.79	87.56	17.96	72.06	120.00	120.00	88.38	120.00	29.98	90.43	88.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.92	88.35	70.09	87.35	86.98	88.40	69.86	88.16	86.96	89.28	75.34	88.66	18.57	89.74	91.80	66.39	19.85	88.45	90.10	64.67	19.57	89.28	91.19	71.01	28.14	89.69	120.00	87.75	120.00	120.00	87.49	87.71	4.40	88.35	87.11	88.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.98	74.30	87.58	87.87	86.98	25.88	87.16	120.00	120.00	87.89	87.30	87.66	4.71	88.32	87.41	87.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.30	88.35	57.08	88.09	86.49	89.23	56.12	77.03	86.91	88.40	87.97	72.10	59.55	87.99	120.00	87.34	14.76	89.64	23.75	89.02	13.20	86.43	26.75	94.71	15.81	28.38	28.25	120.00	86.77	88.25	87.37	35.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.98	71.31	87.20	87.42	86.96	68.47	87.58	87.80	86.96	87.99	87.18	22.84	87.39	87.97	87.59	120.00	120.00	25.62	32.11	31.27	23.40	120.00	87.32	88.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.94	88.40	56.94	87.80	19.78	62.80	25.19	87.39	20.46	23.81	120.00	120.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.01	88.45	87.61	54.21	87.08	87.63	87.23	54.05	86.99	88.49	53.64	87.84	87.01	94.11	87.18	32.11	87.41	26.62	120.00	87.51	86.68	87.82	42.58	87.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38.02	88.21	120.00	90.64	37.03	41.17	16.75	107.66	36.24	36.98	18.71	19.91	36.44	120.00	120.00	21.10	120.00	89.12	87.44	88.08	4.40	80.26	87.11	87.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.91	89.64	87.15	43.92	87.32	87.92	87.13	41.79	86.94	18.66	87.49	120.00	120.00	87.82	87.35	58.76	4.30	79.23	57.59	88.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.99	88.90	87.22	63.18	21.82	89.23	120.00	100.10	22.92	120.00	87.13	87.39	87.32	42.56	87.51	87.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.96	47.65	87.56	120.00	87.78	45.34	120.00	88.49	53.75	87.47	20.07	88.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42.90	46.84	87.87	86.92	40.86	87.53	27.73	87.29	120.00	120.00	87.10	88.56	4.40	80.29	87.10	87.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.30	87.99	87.15	31.68	86.89	89.12	87.15	31.92	86.89	27.77	87.10	29.64	87.30	29.21	88.40	28.97	91.70	27.20	120.00	89.76	88.88	88.02	31.08	87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.91	88.78	58.49	88.18	86.87	89.21	56.10	87.77	86.91	88.80	87.08	53.99	26.51	88.78	120.00	86.92	25.33	88.28	31.91	90.77	23.13	26.17	32.06	114.18	23.02	120.00	87.41	36.51	86.86	24.31	87.49	89.42	86.84	28.95	87.08	87.70	87.27	88.75	87.08	54.60	86.86	88.75	87.08	47.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.94	88.85	87.54	57.99	86.96	88.45	87.18	50.48	86.94	93.95	87.15	120.00	86.91	30.29	90.15	30.05	120.00	87.39	87.78	40.10	4.81	88.66	86.96	87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120.00	88.25	120.00	90.62	30.81	28.97	110.10	108.26	26.20	30.03	28.33	29.33	27.04	28.59	120.00	120.00	120.00	27.27	31.49	120.00	86.79	102.94	35.95	30.95	86.82	89.62	87.08	33.09	86.89	88.81	87.11	56.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.39	88.51	87.59	34.64	87.37	88.38	87.59	33.66	87.39	88.57	87.22	35.89	86.94	120.00	32.29	92.42	23.35	86.39	34.60	88.44	26.68	87.82	120.00	86.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30.67	88.02	120.00	87.71	27.89	91.20	120.00	110.19	26.68	120.00	87.06	31.62	86.89	34.52	87.08	89.83	86.89	35.29	87.49	87.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.94	88.45	88.01	30.88	86.94	88.40	87.54	37.90	86.94	91.07	87.13	120.00	86.91	33.73	88.42	34.43	89.02	29.86	120.00	87.65	87.22	88.71	31.91	87.66	86.87	88.66	38.40	87.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.90	88.87	86.74	87.78	26.43	87.53	120.00	91.65	26.79	120.00	120.00	30.76	87.63	93.83	35.53	32.22	86.89	88.38	87.08	55.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.37	89.31	87.63	120.00	86.96	35.86	88.01	120.00	89.50	120.00	120.00	87.63	87.15	88.59	33.61	88.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.96	88.44	49.74	87.82	31.08	88.95	94.09	87.73	29.04	87.47	113.18	91.15	27.63	30.24	27.01	30.81	28.16	30.19	26.48	27.82	29.40	28.04	27.56	27.54	29.09	25.91	120.00	87.78	86.89	32.29	62.78	87.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.96	87.97	88.02	120.00	86.94	120.00	24.47	27.46	31.60	33.64	120.00	87.71	86.86	88.35	38.33	88.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.85	87.94	95.05	87.39	24.64	91.48	33.88	38.44	22.87	24.98	32.27	93.90	120.00	24.07	38.69	89.28	4.40	97.66	87.13	37.87	86.91	29.50	87.97	89.42	86.89	88.81	87.15	44.57	87.29	38.64	87.13	61.15	86.91	41.72	87.56	87.77	86.91	78.88	87.53	87.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87.03	88.51	88.54	120.00	87.01	120.00	120.00	87.84	88.95	28.75	36.67	87.58	87.10	88.69	39.67	87.63	86.74	87.78	86.94	76.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86.86	88.69	59.57	87.27	87.29	88.30	88.75	91.99	23.61	87.41	120.00	90.24	23.14	120.00	87.04	37.11	87.29	34.16	87.04	87.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
